dteday,Prediction
2011-05-30,332.0
2011-05-31,24.0
2011-05-31,25.0
2011-05-31,24.0
2011-05-31,25.0
2011-05-31,33.0
2011-05-31,37.0
2011-05-31,43.0
2011-05-31,56.0
2011-05-31,99.0
2011-05-31,116.0
2011-05-31,135.0
2011-05-31,165.0
2011-05-31,183.0
2011-05-31,224.0
2011-05-31,248.0
2011-05-31,276.0
2011-05-31,306.0
2011-05-31,295.0
2011-05-31,327.0
2011-05-31,217.0
2011-05-31,241.0
2011-05-31,255.0
2011-05-31,270.0
2011-05-31,286.0
2011-06-20,22.0
2011-06-20,24.0
2011-06-20,27.0
2011-06-20,23.0
2011-06-20,24.0
2011-06-20,27.0
2011-06-20,37.0
2011-06-20,37.0
2011-06-20,41.0
2011-06-20,57.0
2011-06-20,64.0
2011-06-20,71.0
2011-06-20,65.0
2011-06-20,86.0
2011-06-20,100.0
2011-06-20,111.0
2011-06-20,198.0
2011-06-20,219.0
2011-06-20,168.0
2011-06-20,169.0
2011-06-20,188.0
2011-06-20,199.0
2011-06-20,196.0
2011-06-20,234.0
2011-06-21,20.0
2011-06-21,18.0
2011-06-21,20.0
2011-06-21,22.0
2011-06-21,34.0
2011-06-21,37.0
2011-06-21,42.0
2011-06-21,46.0
2011-06-21,43.0
2011-06-21,48.0
2011-06-21,55.0
2011-06-21,73.0
2011-06-21,89.0
2011-06-21,109.0
2011-06-21,128.0
2011-06-21,216.0
2011-06-21,251.0
2011-06-21,183.0
2011-06-21,172.0
2011-06-21,182.0
2011-06-21,179.0
2011-06-21,241.0
2011-06-21,256.0
2011-06-21,284.0
2011-06-22,23.0
2011-06-22,26.0
2011-06-22,29.0
2011-06-22,32.0
2011-06-22,34.0
2011-06-22,38.0
2011-06-22,44.0
2011-06-22,54.0
2011-06-22,63.0
2011-06-22,71.0
2011-06-22,82.0
2011-06-22,91.0
2011-06-22,151.0
2011-06-22,176.0
2011-06-22,195.0
2011-06-22,217.0
2011-06-22,241.0
2011-06-22,255.0
2011-06-22,283.0
2011-06-22,314.0
2011-06-22,235.0
2011-06-22,261.0
2011-06-22,245.0
2011-06-22,272.0
2011-06-23,28.0
2011-06-23,31.0
2011-06-23,35.0
2011-06-23,34.0
2011-06-23,36.0
2011-06-23,48.0
2011-06-23,53.0
2011-06-23,52.0
2011-06-23,61.0
2011-06-23,68.0
2011-06-23,79.0
2011-06-23,77.0
2011-06-23,97.0
2011-06-23,108.0
2011-06-23,120.0
2011-06-23,194.0
2011-06-23,141.0
2011-06-23,149.0
2011-06-23,187.0
2011-06-23,208.0
2011-06-23,220.0
2011-06-23,245.0
2011-06-23,241.0
2011-06-23,302.0
2011-06-24,26.0
2011-06-24,28.0
2011-06-24,31.0
2011-06-24,34.0
2011-06-24,38.0
2011-06-24,40.0
2011-06-24,47.0
2011-06-24,46.0
2011-06-24,64.0
2011-06-24,79.0
2011-06-24,147.0
2011-06-24,163.0
2011-06-24,181.0
2011-06-24,201.0
2011-06-24,213.0
2011-06-24,260.0
2011-06-24,275.0
2011-06-24,278.0
2011-06-24,309.0
2011-06-24,327.0
2011-06-24,346.0
2011-06-24,366.0
2011-06-24,407.0
2011-06-24,430.0
2011-06-25,32.0
2011-06-25,34.0
2011-06-25,33.0
2011-06-25,40.0
2011-06-25,44.0
2011-06-25,47.0
2011-06-25,54.0
2011-06-25,61.0
2011-06-25,78.0
2011-06-25,91.0
2011-06-25,101.0
2011-06-25,117.0
2011-06-25,130.0
2011-06-25,145.0
2011-06-25,161.0
2011-06-25,179.0
2011-06-25,208.0
2011-06-25,220.0
2011-06-25,233.0
2011-06-25,259.0
2011-06-25,274.0
2011-06-25,290.0
2011-06-25,322.0
2011-06-25,302.0
2011-06-26,30.0
2011-06-26,33.0
2011-06-26,35.0
2011-06-26,47.0
2011-06-26,52.0
2011-06-26,58.0
2011-06-26,65.0
2011-06-26,59.0
2011-06-26,69.0
2011-06-26,81.0
2011-06-26,104.0
2011-06-26,115.0
2011-06-26,134.0
2011-06-26,149.0
2011-06-26,166.0
2011-06-26,184.0
2011-06-26,204.0
2011-06-26,192.0
2011-06-26,213.0
2011-06-26,236.0
2011-06-26,250.0
2011-06-26,278.0
2011-06-26,348.0
2011-06-26,387.0
2011-06-27,16.0
2011-06-27,19.0
2011-06-27,19.0
2011-06-27,21.0
2011-06-27,32.0
2011-06-27,30.0
2011-06-27,33.0
2011-06-27,39.0
2011-06-27,51.0
2011-06-27,85.0
2011-06-27,94.0
2011-06-27,100.0
2011-06-27,116.0
2011-06-27,129.0
2011-06-27,143.0
2011-06-27,167.0
2011-06-27,209.0
2011-06-27,232.0
2011-06-27,258.0
2011-06-27,188.0
2011-06-27,199.0
2011-06-27,221.0
2011-06-27,234.0
2011-06-27,260.0
2011-06-28,20.0
2011-06-28,25.0
2011-06-28,24.0
2011-06-28,27.0
2011-06-28,34.0
2011-06-28,38.0
2011-06-28,43.0
2011-06-28,50.0
2011-06-28,58.0
2011-06-28,71.0
2011-06-28,133.0
2011-06-28,154.0
2011-06-28,180.0
2011-06-28,200.0
2011-06-28,233.0
2011-06-28,258.0
2011-06-28,287.0
2011-06-28,227.0
2011-06-28,241.0
2011-06-28,330.0
2011-06-28,226.0
2011-06-28,250.0
2011-06-28,253.0
2011-06-28,281.0
2011-06-29,21.0
2011-06-29,27.0
2011-06-29,29.0
2011-06-29,28.0
2011-06-29,35.0
2011-06-29,38.0
2011-06-29,44.0
2011-06-29,78.0
2011-06-29,87.0
2011-06-29,102.0
2011-06-29,118.0
2011-06-29,138.0
2011-06-29,153.0
2011-06-29,187.0
2011-06-29,208.0
2011-06-29,242.0
2011-06-29,269.0
2011-06-29,299.0
2011-06-29,316.0
2011-06-29,319.0
2011-06-29,338.0
2011-06-29,358.0
2011-06-29,379.0
2011-06-29,401.0
2011-06-30,35.0
2011-06-30,37.0
2011-06-30,39.0
2011-06-30,36.0
2011-06-30,38.0
2011-06-30,42.0
2011-06-30,50.0
2011-06-30,46.0
2011-06-30,86.0
2011-06-30,100.0
2011-06-30,116.0
2011-06-30,136.0
2011-06-30,158.0
2011-06-30,175.0
2011-06-30,204.0
2011-06-30,227.0
2011-06-30,264.0
2011-06-30,280.0
2011-06-30,296.0
2011-06-30,314.0
2011-06-30,348.0
2011-06-30,369.0
2011-06-30,390.0
2011-06-30,394.0
2011-07-20,27.0
2011-07-20,30.0
2011-07-20,34.0
2011-07-20,38.0
2011-07-20,40.0
2011-07-20,44.0
2011-07-20,44.0
2011-07-20,51.0
2011-07-20,71.0
2011-07-20,78.0
2011-07-20,91.0
2011-07-20,112.0
2011-07-20,189.0
2011-07-20,221.0
2011-07-20,257.0
2011-07-20,285.0
2011-07-20,302.0
2011-07-20,335.0
2011-07-20,372.0
2011-07-20,271.0
2011-07-20,287.0
2011-07-20,319.0
2011-07-20,338.0
2011-07-20,358.0
2011-07-21,29.0
2011-07-21,31.0
2011-07-21,34.0
2011-07-21,38.0
2011-07-21,40.0
2011-07-21,45.0
2011-07-21,50.0
2011-07-21,58.0
2011-07-21,68.0
2011-07-21,83.0
2011-07-21,96.0
2011-07-21,118.0
2011-07-21,225.0
2011-07-21,250.0
2011-07-21,291.0
2011-07-21,323.0
2011-07-21,377.0
2011-07-21,418.0
2011-07-21,443.0
2011-07-21,308.0
2011-07-21,326.0
2011-07-21,345.0
2011-07-21,383.0
2011-07-21,405.0
2011-07-22,39.0
2011-07-22,41.0
2011-07-22,44.0
2011-07-22,49.0
2011-07-22,52.0
2011-07-22,55.0
2011-07-22,64.0
2011-07-22,69.0
2011-07-22,84.0
2011-07-22,111.0
2011-07-22,198.0
2011-07-22,219.0
2011-07-22,268.0
2011-07-22,297.0
2011-07-22,346.0
2011-07-22,367.0
2011-07-22,291.0
2011-07-22,392.0
2011-07-22,456.0
2011-07-22,408.0
2011-07-22,487.0
2011-07-22,516.0
2011-07-22,532.0
2011-07-22,418.0
2011-07-23,47.0
2011-07-23,52.0
2011-07-23,58.0
2011-07-23,59.0
2011-07-23,62.0
2011-07-23,69.0
2011-07-23,85.0
2011-07-23,94.0
2011-07-23,115.0
2011-07-23,128.0
2011-07-23,149.0
2011-07-23,182.0
2011-07-23,212.0
2011-07-23,247.0
2011-07-23,262.0
2011-07-23,305.0
2011-07-23,338.0
2011-07-23,376.0
2011-07-23,398.0
2011-07-23,308.0
2011-07-23,386.0
2011-07-23,429.0
2011-07-23,454.0
2011-07-23,504.0
2011-07-24,46.0
2011-07-24,49.0
2011-07-24,57.0
2011-07-24,64.0
2011-07-24,67.0
2011-07-24,75.0
2011-07-24,77.0
2011-07-24,97.0
2011-07-24,113.0
2011-07-24,126.0
2011-07-24,154.0
2011-07-24,163.0
2011-07-24,209.0
2011-07-24,211.0
2011-07-24,234.0
2011-07-24,286.0
2011-07-24,317.0
2011-07-24,352.0
2011-07-24,373.0
2011-07-24,394.0
2011-07-24,418.0
2011-07-24,421.0
2011-07-24,446.0
2011-07-24,419.0
2011-07-25,26.0
2011-07-25,29.0
2011-07-25,31.0
2011-07-25,39.0
2011-07-25,41.0
2011-07-25,45.0
2011-07-25,45.0
2011-07-25,52.0
2011-07-25,61.0
2011-07-25,84.0
2011-07-25,143.0
2011-07-25,148.0
2011-07-25,164.0
2011-07-25,99.0
2011-07-25,104.0
2011-07-25,125.0
2011-07-25,139.0
2011-07-25,161.0
2011-07-25,188.0
2011-07-25,209.0
2011-07-25,221.0
2011-07-25,234.0
2011-07-25,260.0
2011-07-25,289.0
2011-07-26,26.0
2011-07-26,29.0
2011-07-26,31.0
2011-07-26,34.0
2011-07-26,38.0
2011-07-26,41.0
2011-07-26,47.0
2011-07-26,58.0
2011-07-26,99.0
2011-07-26,115.0
2011-07-26,141.0
2011-07-26,164.0
2011-07-26,191.0
2011-07-26,212.0
2011-07-26,247.0
2011-07-26,287.0
2011-07-26,304.0
2011-07-26,338.0
2011-07-26,357.0
2011-07-26,378.0
2011-07-26,400.0
2011-07-26,424.0
2011-07-26,449.0
2011-07-26,498.0
2011-07-27,42.0
2011-07-27,53.0
2011-07-27,57.0
2011-07-27,57.0
2011-07-27,64.0
2011-07-27,67.0
2011-07-27,75.0
2011-07-27,87.0
2011-07-27,102.0
2011-07-27,119.0
2011-07-27,138.0
2011-07-27,161.0
2011-07-27,187.0
2011-07-27,218.0
2011-07-27,242.0
2011-07-27,282.0
2011-07-27,313.0
2011-07-27,332.0
2011-07-27,351.0
2011-07-27,372.0
2011-07-27,375.0
2011-07-27,397.0
2011-07-27,421.0
2011-07-27,490.0
2011-07-28,41.0
2011-07-28,48.0
2011-07-28,53.0
2011-07-28,59.0
2011-07-28,43.0
2011-07-28,48.0
2011-07-28,53.0
2011-07-28,62.0
2011-07-28,72.0
2011-07-28,128.0
2011-07-28,149.0
2011-07-28,182.0
2011-07-28,203.0
2011-07-28,236.0
2011-07-28,221.0
2011-07-28,291.0
2011-07-28,323.0
2011-07-28,342.0
2011-07-28,380.0
2011-07-28,402.0
2011-07-28,293.0
2011-07-28,310.0
2011-07-28,328.0
2011-07-28,365.0
2011-07-29,32.0
2011-07-29,35.0
2011-07-29,39.0
2011-07-29,44.0
2011-07-29,46.0
2011-07-29,51.0
2011-07-29,51.0
2011-07-29,59.0
2011-07-29,69.0
2011-07-29,160.0
2011-07-29,195.0
2011-07-29,228.0
2011-07-29,278.0
2011-07-29,294.0
2011-07-29,343.0
2011-07-29,380.0
2011-07-29,422.0
2011-07-29,469.0
2011-07-29,473.0
2011-07-29,501.0
2011-07-29,506.0
2011-07-29,510.0
2011-07-29,540.0
2011-07-29,572.0
2011-07-30,40.0
2011-07-30,45.0
2011-07-30,50.0
2011-07-30,53.0
2011-07-30,56.0
2011-07-30,62.0
2011-07-30,69.0
2011-07-30,85.0
2011-07-30,99.0
2011-07-30,121.0
2011-07-30,134.0
2011-07-30,156.0
2011-07-30,173.0
2011-07-30,212.0
2011-07-30,247.0
2011-07-30,274.0
2011-07-30,304.0
2011-07-30,338.0
2011-07-30,358.0
2011-07-30,285.0
2011-07-30,382.0
2011-07-30,405.0
2011-07-30,428.0
2011-07-30,453.0
2011-07-31,42.0
2011-07-31,44.0
2011-07-31,49.0
2011-07-31,55.0
2011-07-31,58.0
2011-07-31,64.0
2011-07-31,75.0
2011-07-31,83.0
2011-07-31,97.0
2011-07-31,119.0
2011-07-31,145.0
2011-07-31,169.0
2011-07-31,206.0
2011-07-31,229.0
2011-07-31,254.0
2011-07-31,296.0
2011-07-31,329.0
2011-07-31,365.0
2011-07-31,351.0
2011-07-31,338.0
2011-07-31,376.0
2011-07-31,398.0
2011-07-31,401.0
2011-07-31,446.0
2011-08-20,37.0
2011-08-20,34.0
2011-08-20,38.0
2011-08-20,42.0
2011-08-20,50.0
2011-08-20,63.0
2011-08-20,62.0
2011-08-20,65.0
2011-08-20,79.0
2011-08-20,97.0
2011-08-20,113.0
2011-08-20,126.0
2011-08-20,146.0
2011-08-20,171.0
2011-08-20,208.0
2011-08-20,231.0
2011-08-20,257.0
2011-08-20,285.0
2011-08-20,288.0
2011-08-20,305.0
2011-08-20,338.0
2011-08-20,358.0
2011-08-20,336.0
2011-08-20,421.0
2011-08-21,39.0
2011-08-21,41.0
2011-08-21,45.0
2011-08-21,48.0
2011-08-21,56.0
2011-08-21,60.0
2011-08-21,66.0
2011-08-21,77.0
2011-08-21,90.0
2011-08-21,105.0
2011-08-21,122.0
2011-08-21,157.0
2011-08-21,183.0
2011-08-21,193.0
2011-08-21,133.0
2011-08-21,188.0
2011-08-21,219.0
2011-08-21,243.0
2011-08-21,270.0
2011-08-21,300.0
2011-08-21,317.0
2011-08-21,352.0
2011-08-21,346.0
2011-08-21,434.0
2011-08-22,26.0
2011-08-22,29.0
2011-08-22,29.0
2011-08-22,29.0
2011-08-22,39.0
2011-08-22,42.0
2011-08-22,46.0
2011-08-22,52.0
2011-08-22,57.0
2011-08-22,98.0
2011-08-22,114.0
2011-08-22,133.0
2011-08-22,154.0
2011-08-22,217.0
2011-08-22,190.0
2011-08-22,211.0
2011-08-22,235.0
2011-08-22,261.0
2011-08-22,276.0
2011-08-22,292.0
2011-08-22,295.0
2011-08-22,312.0
2011-08-22,347.0
2011-08-22,367.0
2011-08-23,40.0
2011-08-23,43.0
2011-08-23,45.0
2011-08-23,51.0
2011-08-23,54.0
2011-08-23,60.0
2011-08-23,45.0
2011-08-23,85.0
2011-08-23,69.0
2011-08-23,85.0
2011-08-23,117.0
2011-08-23,130.0
2011-08-23,145.0
2011-08-23,169.0
2011-08-23,187.0
2011-08-23,208.0
2011-08-23,231.0
2011-08-23,256.0
2011-08-23,285.0
2011-08-23,274.0
2011-08-23,290.0
2011-08-23,307.0
2011-08-23,341.0
2011-08-23,261.0
2011-08-24,35.0
2011-08-24,32.0
2011-08-24,34.0
2011-08-24,37.0
2011-08-24,40.0
2011-08-24,44.0
2011-08-24,49.0
2011-08-24,60.0
2011-08-24,55.0
2011-08-24,65.0
2011-08-24,121.0
2011-08-24,141.0
2011-08-24,164.0
2011-08-24,191.0
2011-08-24,212.0
2011-08-24,298.0
2011-08-24,262.0
2011-08-24,291.0
2011-08-24,308.0
2011-08-24,342.0
2011-08-24,362.0
2011-08-24,264.0
2011-08-24,293.0
2011-08-24,310.0
2011-08-25,28.0
2011-08-25,31.0
2011-08-25,35.0
2011-08-25,37.0
2011-08-25,41.0
2011-08-25,46.0
2011-08-25,51.0
2011-08-25,53.0
2011-08-25,61.0
2011-08-25,72.0
2011-08-25,83.0
2011-08-25,75.0
2011-08-25,83.0
2011-08-25,117.0
2011-08-25,121.0
2011-08-25,141.0
2011-08-25,169.0
2011-08-25,187.0
2011-08-25,184.0
2011-08-25,177.0
2011-08-25,212.0
2011-08-25,235.0
2011-08-25,249.0
2011-08-25,277.0
2011-08-26,25.0
2011-08-26,28.0
2011-08-26,31.0
2011-08-26,42.0
2011-08-26,39.0
2011-08-26,38.0
2011-08-26,48.0
2011-08-26,56.0
2011-08-26,65.0
2011-08-26,79.0
2011-08-26,97.0
2011-08-26,100.0
2011-08-26,111.0
2011-08-26,189.0
2011-08-26,248.0
2011-08-26,244.0
2011-08-26,201.0
2011-08-26,203.0
2011-08-26,199.0
2011-08-26,238.0
2011-08-26,264.0
2011-08-26,294.0
2011-08-26,326.0
2011-08-26,345.0
2011-08-27,37.0
2011-08-27,41.0
2011-08-27,46.0
2011-08-27,45.0
2011-08-27,50.0
2011-08-27,56.0
2011-08-27,62.0
2011-08-27,69.0
2011-08-27,76.0
2011-08-27,85.0
2011-08-27,119.0
2011-08-27,84.0
2011-08-27,119.0
2011-08-27,104.0
2011-08-27,139.0
2011-08-27,155.0
2011-08-27,172.0
2011-08-27,191.0
2011-08-28,52.0
2011-08-28,58.0
2011-08-28,90.0
2011-08-28,139.0
2011-08-28,122.0
2011-08-28,149.0
2011-08-28,174.0
2011-08-28,203.0
2011-08-28,225.0
2011-08-28,262.0
2011-08-28,264.0
2011-08-28,280.0
2011-08-28,296.0
2011-08-28,329.0
2011-08-28,317.0
2011-08-28,335.0
2011-08-28,355.0
2011-08-29,22.0
2011-08-29,29.0
2011-08-29,33.0
2011-08-29,37.0
2011-08-29,37.0
2011-08-29,41.0
2011-08-29,46.0
2011-08-29,56.0
2011-08-29,75.0
2011-08-29,84.0
2011-08-29,102.0
2011-08-29,114.0
2011-08-29,117.0
2011-08-29,137.0
2011-08-29,171.0
2011-08-29,190.0
2011-08-29,221.0
2011-08-29,208.0
2011-08-29,237.0
2011-08-29,263.0
2011-08-29,278.0
2011-08-29,309.0
2011-08-29,327.0
2011-08-29,301.0
2011-08-30,25.0
2011-08-30,28.0
2011-08-30,29.0
2011-08-30,33.0
2011-08-30,35.0
2011-08-30,38.0
2011-08-30,45.0
2011-08-30,52.0
2011-08-30,78.0
2011-08-30,95.0
2011-08-30,116.0
2011-08-30,135.0
2011-08-30,150.0
2011-08-30,175.0
2011-08-30,194.0
2011-08-30,216.0
2011-08-30,239.0
2011-08-30,254.0
2011-08-30,268.0
2011-08-30,271.0
2011-08-30,301.0
2011-08-30,219.0
2011-08-30,232.0
2011-08-30,258.0
2011-08-31,28.0
2011-08-31,31.0
2011-08-31,32.0
2011-08-31,35.0
2011-08-31,39.0
2011-08-31,42.0
2011-08-31,46.0
2011-08-31,59.0
2011-08-31,55.0
2011-08-31,64.0
2011-08-31,120.0
2011-08-31,139.0
2011-08-31,162.0
2011-08-31,180.0
2011-08-31,200.0
2011-08-31,222.0
2011-08-31,247.0
2011-08-31,261.0
2011-08-31,277.0
2011-08-31,428.0
2011-08-31,310.0
2011-08-31,237.0
2011-08-31,251.0
2011-08-31,320.0
2011-09-20,23.0
2011-09-20,25.0
2011-09-20,28.0
2011-09-20,31.0
2011-09-20,39.0
2011-09-20,38.0
2011-09-20,43.0
2011-09-20,47.0
2011-09-20,47.0
2011-09-20,52.0
2011-09-20,60.0
2011-09-20,67.0
2011-09-20,84.0
2011-09-20,94.0
2011-09-20,109.0
2011-09-20,106.0
2011-09-20,141.0
2011-09-20,177.0
2011-09-20,197.0
2011-09-20,208.0
2011-09-20,221.0
2011-09-20,245.0
2011-09-20,272.0
2011-09-20,302.0
2011-09-21,26.0
2011-09-21,29.0
2011-09-21,32.0
2011-09-21,32.0
2011-09-21,35.0
2011-09-21,39.0
2011-09-21,44.0
2011-09-21,49.0
2011-09-21,54.0
2011-09-21,63.0
2011-09-21,78.0
2011-09-21,71.0
2011-09-21,83.0
2011-09-21,97.0
2011-09-21,108.0
2011-09-21,120.0
2011-09-21,133.0
2011-09-21,131.0
2011-09-21,139.0
2011-09-21,147.0
2011-09-21,163.0
2011-09-21,246.0
2011-09-21,227.0
2011-09-21,342.0
2011-09-22,31.0
2011-09-22,31.0
2011-09-22,34.0
2011-09-22,38.0
2011-09-22,42.0
2011-09-22,47.0
2011-09-22,52.0
2011-09-22,58.0
2011-09-22,65.0
2011-09-22,60.0
2011-09-22,70.0
2011-09-22,77.0
2011-09-22,90.0
2011-09-22,100.0
2011-09-22,111.0
2011-09-22,130.0
2011-09-22,144.0
2011-09-22,152.0
2011-09-22,161.0
2011-09-22,179.0
2011-09-22,190.0
2011-09-22,221.0
2011-09-22,234.0
2011-09-22,260.0
2011-09-23,23.0
2011-09-23,31.0
2011-09-23,34.0
2011-09-23,38.0
2011-09-23,37.0
2011-09-23,39.0
2011-09-23,43.0
2011-09-23,43.0
2011-09-23,48.0
2011-09-23,53.0
2011-09-23,59.0
2011-09-23,65.0
2011-09-23,73.0
2011-09-23,97.0
2011-09-23,108.0
2011-09-23,100.0
2011-09-23,111.0
2011-09-23,167.0
2011-09-23,210.0
2011-09-23,194.0
2011-09-23,259.0
2011-09-23,287.0
2011-09-23,319.0
2011-09-23,299.0
2011-09-24,36.0
2011-09-24,36.0
2011-09-24,40.0
2011-09-24,50.0
2011-09-24,53.0
2011-09-24,52.0
2011-09-24,58.0
2011-09-24,64.0
2011-09-24,75.0
2011-09-24,87.0
2011-09-24,97.0
2011-09-24,89.0
2011-09-24,99.0
2011-09-24,131.0
2011-09-24,135.0
2011-09-24,150.0
2011-09-24,158.0
2011-09-24,208.0
2011-09-24,221.0
2011-09-24,234.0
2011-09-24,259.0
2011-09-24,288.0
2011-09-24,283.0
2011-09-24,378.0
2011-09-25,35.0
2011-09-25,38.0
2011-09-25,38.0
2011-09-25,42.0
2011-09-25,47.0
2011-09-25,67.0
2011-09-25,65.0
2011-09-25,73.0
2011-09-25,67.0
2011-09-25,78.0
2011-09-25,87.0
2011-09-25,101.0
2011-09-25,113.0
2011-09-25,131.0
2011-09-25,139.0
2011-09-25,154.0
2011-09-25,213.0
2011-09-25,225.0
2011-09-25,250.0
2011-09-25,252.0
2011-09-25,280.0
2011-09-25,297.0
2011-09-25,330.0
2011-09-25,324.0
2011-09-26,20.0
2011-09-26,22.0
2011-09-26,25.0
2011-09-26,28.0
2011-09-26,31.0
2011-09-26,34.0
2011-09-26,38.0
2011-09-26,42.0
2011-09-26,47.0
2011-09-26,55.0
2011-09-26,61.0
2011-09-26,84.0
2011-09-26,83.0
2011-09-26,97.0
2011-09-26,121.0
2011-09-26,141.0
2011-09-26,150.0
2011-09-26,166.0
2011-09-26,168.0
2011-09-26,186.0
2011-09-26,197.0
2011-09-26,219.0
2011-09-26,232.0
2011-09-26,258.0
2011-09-27,23.0
2011-09-27,26.0
2011-09-27,29.0
2011-09-27,28.0
2011-09-27,28.0
2011-09-27,31.0
2011-09-27,39.0
2011-09-27,44.0
2011-09-27,51.0
2011-09-27,50.0
2011-09-27,56.0
2011-09-27,73.0
2011-09-27,82.0
2011-09-27,100.0
2011-09-27,106.0
2011-09-27,117.0
2011-09-27,124.0
2011-09-27,138.0
2011-09-27,146.0
2011-09-27,162.0
2011-09-27,194.0
2011-09-27,259.0
2011-09-27,288.0
2011-09-27,320.0
2011-09-28,29.0
2011-09-28,32.0
2011-09-28,36.0
2011-09-28,35.0
2011-09-28,45.0
2011-09-28,44.0
2011-09-28,43.0
2011-09-28,48.0
2011-09-28,44.0
2011-09-28,49.0
2011-09-28,62.0
2011-09-28,76.0
2011-09-28,88.0
2011-09-28,116.0
2011-09-28,135.0
2011-09-28,143.0
2011-09-28,159.0
2011-09-28,177.0
2011-09-28,140.0
2011-09-28,155.0
2011-09-28,189.0
2011-09-28,210.0
2011-09-28,297.0
2011-09-28,330.0
2011-09-29,30.0
2011-09-29,29.0
2011-09-29,33.0
2011-09-29,37.0
2011-09-29,41.0
2011-09-29,45.0
2011-09-29,50.0
2011-09-29,63.0
2011-09-29,70.0
2011-09-29,65.0
2011-09-29,76.0
2011-09-29,80.0
2011-09-29,98.0
2011-09-29,104.0
2011-09-29,184.0
2011-09-29,205.0
2011-09-29,227.0
2011-09-29,241.0
2011-09-29,255.0
2011-09-29,270.0
2011-09-29,361.0
2011-09-29,382.0
2011-09-29,278.0
2011-09-29,281.0
2011-09-30,25.0
2011-09-30,28.0
2011-09-30,32.0
2011-09-30,35.0
2011-09-30,39.0
2011-09-30,43.0
2011-09-30,48.0
2011-09-30,54.0
2011-09-30,63.0
2011-09-30,73.0
2011-09-30,90.0
2011-09-30,126.0
2011-09-30,124.0
2011-09-30,145.0
2011-09-30,153.0
2011-09-30,192.0
2011-09-30,203.0
2011-09-30,226.0
2011-09-30,287.0
2011-09-30,290.0
2011-09-30,322.0
2011-09-30,341.0
2011-09-30,379.0
2011-09-30,420.0
2011-10-20,29.0
2011-10-20,32.0
2011-10-20,36.0
2011-10-20,35.0
2011-10-20,39.0
2011-10-20,41.0
2011-10-20,41.0
2011-10-20,44.0
2011-10-20,51.0
2011-10-20,57.0
2011-10-20,97.0
2011-10-20,113.0
2011-10-20,125.0
2011-10-20,146.0
2011-10-20,137.0
2011-10-20,152.0
2011-10-20,169.0
2011-10-20,188.0
2011-10-20,199.0
2011-10-20,249.0
2011-10-20,245.0
2011-10-20,293.0
2011-10-20,325.0
2011-10-20,344.0
2011-10-21,20.0
2011-10-21,23.0
2011-10-21,24.0
2011-10-21,25.0
2011-10-21,28.0
2011-10-21,30.0
2011-10-21,35.0
2011-10-21,39.0
2011-10-21,48.0
2011-10-21,72.0
2011-10-21,100.0
2011-10-21,122.0
2011-10-21,136.0
2011-10-21,144.0
2011-10-21,176.0
2011-10-21,186.0
2011-10-21,206.0
2011-10-21,185.0
2011-10-21,195.0
2011-10-21,217.0
2011-10-21,241.0
2011-10-21,288.0
2011-10-21,320.0
2011-10-21,233.0
2011-10-22,25.0
2011-10-22,27.0
2011-10-22,31.0
2011-10-22,34.0
2011-10-22,36.0
2011-10-22,40.0
2011-10-22,43.0
2011-10-22,47.0
2011-10-22,58.0
2011-10-22,68.0
2011-10-22,70.0
2011-10-22,78.0
2011-10-22,102.0
2011-10-22,125.0
2011-10-22,117.0
2011-10-22,147.0
2011-10-22,171.0
2011-10-22,173.0
2011-10-22,183.0
2011-10-22,203.0
2011-10-22,215.0
2011-10-22,228.0
2011-10-22,253.0
2011-10-22,268.0
2011-10-23,23.0
2011-10-23,26.0
2011-10-23,27.0
2011-10-23,30.0
2011-10-23,34.0
2011-10-23,36.0
2011-10-23,40.0
2011-10-23,47.0
2011-10-23,54.0
2011-10-23,67.0
2011-10-23,78.0
2011-10-23,95.0
2011-10-23,116.0
2011-10-23,135.0
2011-10-23,150.0
2011-10-23,167.0
2011-10-23,185.0
2011-10-23,196.0
2011-10-23,218.0
2011-10-23,220.0
2011-10-23,233.0
2011-10-23,259.0
2011-10-23,274.0
2011-10-23,304.0
2011-10-24,19.0
2011-10-24,20.0
2011-10-24,22.0
2011-10-24,25.0
2011-10-24,27.0
2011-10-24,29.0
2011-10-24,34.0
2011-10-24,32.0
2011-10-24,39.0
2011-10-24,45.0
2011-10-24,53.0
2011-10-24,65.0
2011-10-24,76.0
2011-10-24,88.0
2011-10-24,98.0
2011-10-24,129.0
2011-10-24,137.0
2011-10-24,145.0
2011-10-24,169.0
2011-10-24,127.0
2011-10-24,180.0
2011-10-24,191.0
2011-10-24,222.0
2011-10-24,236.0
2011-10-25,20.0
2011-10-25,22.0
2011-10-25,24.0
2011-10-25,25.0
2011-10-25,27.0
2011-10-25,30.0
2011-10-25,33.0
2011-10-25,39.0
2011-10-25,48.0
2011-10-25,85.0
2011-10-25,99.0
2011-10-25,116.0
2011-10-25,135.0
2011-10-25,157.0
2011-10-25,174.0
2011-10-25,194.0
2011-10-25,215.0
2011-10-25,239.0
2011-10-25,241.0
2011-10-25,167.0
2011-10-25,177.0
2011-10-25,188.0
2011-10-25,219.0
2011-10-25,232.0
2011-10-26,21.0
2011-10-26,23.0
2011-10-26,26.0
2011-10-26,29.0
2011-10-26,31.0
2011-10-26,34.0
2011-10-26,38.0
2011-10-26,42.0
2011-10-26,43.0
2011-10-26,53.0
2011-10-26,65.0
