dteday,Prediction
2011-05-30,205.0
2011-05-31,41.0
2011-05-31,43.0
2011-05-31,39.0
2011-05-31,39.0
2011-05-31,51.0
2011-05-31,55.0
2011-05-31,63.0
2011-05-31,77.0
2011-05-31,402.0
2011-05-31,148.0
2011-05-31,169.0
2011-05-31,185.0
2011-05-31,624.0
2011-05-31,241.0
2011-05-31,244.0
2011-05-31,275.0
2011-05-31,301.0
2011-05-31,925.0
2011-05-31,990.0
2011-05-31,212.0
2011-05-31,229.0
2011-05-31,239.0
2011-05-31,249.0
2011-05-31,260.0
2011-06-20,38.0
2011-06-20,38.0
2011-06-20,41.0
2011-06-20,35.0
2011-06-20,38.0
2011-06-20,42.0
2011-06-20,45.0
2011-06-20,45.0
2011-06-20,148.0
2011-06-20,65.0
2011-06-20,70.0
2011-06-20,72.0
2011-06-20,250.0
2011-06-20,100.0
2011-06-20,112.0
2011-06-20,122.0
2011-06-20,206.0
2011-06-20,643.0
2011-06-20,512.0
2011-06-20,170.0
2011-06-20,184.0
2011-06-20,189.0
2011-06-20,187.0
2011-06-20,218.0
2011-06-21,42.0
2011-06-21,37.0
2011-06-21,39.0
2011-06-21,42.0
2011-06-21,47.0
2011-06-21,51.0
2011-06-21,55.0
2011-06-21,56.0
2011-06-21,202.0
2011-06-21,75.0
2011-06-21,82.0
2011-06-21,103.0
2011-06-21,373.0
2011-06-21,142.0
2011-06-21,162.0
2011-06-21,270.0
2011-06-21,304.0
2011-06-21,660.0
2011-06-21,616.0
2011-06-21,212.0
2011-06-21,203.0
2011-06-21,262.0
2011-06-21,262.0
2011-06-21,283.0
2011-06-22,45.0
2011-06-22,48.0
2011-06-22,50.0
2011-06-22,56.0
2011-06-22,55.0
2011-06-22,60.0
2011-06-22,68.0
2011-06-22,82.0
2011-06-22,291.0
2011-06-22,105.0
2011-06-22,118.0
2011-06-22,125.0
2011-06-22,623.0
2011-06-22,232.0
2011-06-22,248.0
2011-06-22,273.0
2011-06-22,304.0
2011-06-22,938.0
2011-06-22,995.0
2011-06-22,344.0
2011-06-22,252.0
2011-06-22,275.0
2011-06-22,261.0
2011-06-22,285.0
2011-06-23,54.0
2011-06-23,59.0
2011-06-23,64.0
2011-06-23,61.0
2011-06-23,62.0
2011-06-23,79.0
2011-06-23,85.0
2011-06-23,83.0
2011-06-23,279.0
2011-06-23,98.0
2011-06-23,111.0
2011-06-23,112.0
2011-06-23,409.0
2011-06-23,144.0
2011-06-23,159.0
2011-06-23,244.0
2011-06-23,172.0
2011-06-23,563.0
2011-06-23,684.0
2011-06-23,241.0
2011-06-23,243.0
2011-06-23,260.0
2011-06-23,256.0
2011-06-23,311.0
2011-06-24,50.0
2011-06-24,53.0
2011-06-24,57.0
2011-06-24,59.0
2011-06-24,62.0
2011-06-24,64.0
2011-06-24,74.0
2011-06-24,74.0
2011-06-24,298.0
2011-06-24,109.0
2011-06-24,197.0
2011-06-24,211.0
2011-06-24,679.0
2011-06-24,239.0
2011-06-24,254.0
2011-06-24,302.0
2011-06-24,312.0
2011-06-24,908.0
2011-06-24,993.0
2011-06-24,337.0
2011-06-24,353.0
2011-06-24,373.0
2011-06-24,388.0
2011-06-24,420.0
2011-06-25,42.0
2011-06-25,44.0
2011-06-25,44.0
2011-06-25,51.0
2011-06-25,56.0
2011-06-25,57.0
2011-06-25,66.0
2011-06-25,72.0
2011-06-25,84.0
2011-06-25,92.0
2011-06-25,296.0
2011-06-25,313.0
2011-06-25,359.0
2011-06-25,387.0
2011-06-25,428.0
2011-06-25,426.0
2011-06-25,516.0
2011-06-25,528.0
2011-06-25,556.0
2011-06-25,616.0
2011-06-25,208.0
2011-06-25,216.0
2011-06-25,235.0
2011-06-25,228.0
2011-06-26,39.0
2011-06-26,44.0
2011-06-26,47.0
2011-06-26,49.0
2011-06-26,53.0
2011-06-26,56.0
2011-06-26,60.0
2011-06-26,66.0
2011-06-26,78.0
2011-06-26,83.0
2011-06-26,301.0
2011-06-26,321.0
2011-06-26,355.0
2011-06-26,366.0
2011-06-26,410.0
2011-06-26,427.0
2011-06-26,495.0
2011-06-26,464.0
2011-06-26,513.0
2011-06-26,547.0
2011-06-26,188.0
2011-06-26,203.0
2011-06-26,235.0
2011-06-26,261.0
2011-06-27,35.0
2011-06-27,39.0
2011-06-27,38.0
2011-06-27,42.0
2011-06-27,48.0
2011-06-27,53.0
2011-06-27,59.0
2011-06-27,67.0
2011-06-27,249.0
2011-06-27,122.0
2011-06-27,137.0
2011-06-27,138.0
2011-06-27,466.0
2011-06-27,177.0
2011-06-27,184.0
2011-06-27,201.0
2011-06-27,247.0
2011-06-27,812.0
2011-06-27,830.0
2011-06-27,216.0
2011-06-27,217.0
2011-06-27,227.0
2011-06-27,237.0
2011-06-27,256.0
2011-06-28,39.0
2011-06-28,46.0
2011-06-28,45.0
2011-06-28,49.0
2011-06-28,58.0
2011-06-28,62.0
2011-06-28,70.0
2011-06-28,80.0
2011-06-28,275.0
2011-06-28,100.0
2011-06-28,182.0
2011-06-28,195.0
2011-06-28,696.0
2011-06-28,230.0
2011-06-28,278.0
2011-06-28,283.0
2011-06-28,336.0
2011-06-28,852.0
2011-06-28,877.0
2011-06-28,317.0
2011-06-28,230.0
2011-06-28,273.0
2011-06-28,272.0
2011-06-28,293.0
2011-06-29,44.0
2011-06-29,53.0
2011-06-29,53.0
2011-06-29,50.0
2011-06-29,60.0
2011-06-29,63.0
2011-06-29,76.0
2011-06-29,125.0
2011-06-29,414.0
2011-06-29,154.0
2011-06-29,168.0
2011-06-29,181.0
2011-06-29,594.0
2011-06-29,232.0
2011-06-29,241.0
2011-06-29,267.0
2011-06-29,309.0
2011-06-29,1007.0
2011-06-29,1018.0
2011-06-29,350.0
2011-06-29,357.0
2011-06-29,372.0
2011-06-29,385.0
2011-06-29,410.0
2011-06-30,68.0
2011-06-30,72.0
2011-06-30,77.0
2011-06-30,55.0
2011-06-30,54.0
2011-06-30,61.0
2011-06-30,72.0
2011-06-30,78.0
2011-06-30,403.0
2011-06-30,146.0
2011-06-30,162.0
2011-06-30,174.0
2011-06-30,593.0
2011-06-30,214.0
2011-06-30,239.0
2011-06-30,257.0
2011-06-30,283.0
2011-06-30,947.0
2011-06-30,962.0
2011-06-30,328.0
2011-06-30,354.0
2011-06-30,368.0
2011-06-30,391.0
2011-06-30,385.0
2011-07-20,49.0
2011-07-20,52.0
2011-07-20,56.0
2011-07-20,62.0
2011-07-20,62.0
2011-07-20,69.0
2011-07-20,67.0
2011-07-20,77.0
2011-07-20,295.0
2011-07-20,106.0
2011-07-20,118.0
2011-07-20,144.0
2011-07-20,690.0
2011-07-20,269.0
2011-07-20,303.0
2011-07-20,316.0
2011-07-20,322.0
2011-07-20,1125.0
2011-07-20,1224.0
2011-07-20,298.0
2011-07-20,317.0
2011-07-20,324.0
2011-07-20,338.0
2011-07-20,349.0
2011-07-21,54.0
2011-07-21,56.0
2011-07-21,61.0
2011-07-21,63.0
2011-07-21,67.0
2011-07-21,72.0
2011-07-21,78.0
2011-07-21,88.0
2011-07-21,306.0
2011-07-21,124.0
2011-07-21,143.0
2011-07-21,168.0
2011-07-21,901.0
2011-07-21,320.0
2011-07-21,356.0
2011-07-21,388.0
2011-07-21,429.0
2011-07-21,1375.0
2011-07-21,1431.0
2011-07-21,356.0
2011-07-21,359.0
2011-07-21,382.0
2011-07-21,391.0
2011-07-21,394.0
2011-07-22,70.0
2011-07-22,68.0
2011-07-22,76.0
2011-07-22,80.0
2011-07-22,81.0
2011-07-22,83.0
2011-07-22,94.0
2011-07-22,102.0
2011-07-22,370.0
2011-07-22,154.0
2011-07-22,258.0
2011-07-22,270.0
2011-07-22,991.0
2011-07-22,368.0
2011-07-22,427.0
2011-07-22,446.0
2011-07-22,317.0
2011-07-22,1202.0
2011-07-22,1290.0
2011-07-22,385.0
2011-07-22,457.0
2011-07-22,489.0
2011-07-22,475.0
2011-07-22,391.0
2011-07-23,55.0
2011-07-23,60.0
2011-07-23,63.0
2011-07-23,66.0
2011-07-23,68.0
2011-07-23,73.0
2011-07-23,85.0
2011-07-23,91.0
2011-07-23,111.0
2011-07-23,117.0
2011-07-23,395.0
2011-07-23,452.0
2011-07-23,511.0
2011-07-23,580.0
2011-07-23,601.0
2011-07-23,646.0
2011-07-23,724.0
2011-07-23,782.0
2011-07-23,852.0
2011-07-23,687.0
2011-07-23,279.0
2011-07-23,301.0
2011-07-23,306.0
2011-07-23,323.0
2011-07-24,56.0
2011-07-24,58.0
2011-07-24,66.0
2011-07-24,72.0
2011-07-24,74.0
2011-07-24,79.0
2011-07-24,82.0
2011-07-24,97.0
2011-07-24,113.0
2011-07-24,125.0
2011-07-24,431.0
2011-07-24,441.0
2011-07-24,523.0
2011-07-24,517.0
2011-07-24,578.0
2011-07-24,662.0
2011-07-24,715.0
2011-07-24,728.0
2011-07-24,772.0
2011-07-24,807.0
2011-07-24,279.0
2011-07-24,291.0
2011-07-24,287.0
2011-07-24,273.0
2011-07-25,47.0
2011-07-25,53.0
2011-07-25,54.0
2011-07-25,63.0
2011-07-25,69.0
2011-07-25,75.0
2011-07-25,73.0
2011-07-25,78.0
2011-07-25,269.0
2011-07-25,118.0
2011-07-25,188.0
2011-07-25,204.0
2011-07-25,665.0
2011-07-25,129.0
2011-07-25,137.0
2011-07-25,164.0
2011-07-25,169.0
2011-07-25,547.0
2011-07-25,625.0
2011-07-25,220.0
2011-07-25,237.0
2011-07-25,234.0
2011-07-25,253.0
2011-07-25,280.0
2011-07-26,48.0
2011-07-26,52.0
2011-07-26,54.0
2011-07-26,59.0
2011-07-26,64.0
2011-07-26,63.0
2011-07-26,76.0
2011-07-26,91.0
2011-07-26,427.0
2011-07-26,156.0
2011-07-26,177.0
2011-07-26,186.0
2011-07-26,626.0
2011-07-26,243.0
2011-07-26,270.0
2011-07-26,305.0
2011-07-26,321.0
2011-07-26,1066.0
2011-07-26,1123.0
2011-07-26,387.0
2011-07-26,399.0
2011-07-26,414.0
2011-07-26,422.0
2011-07-26,460.0
2011-07-27,74.0
2011-07-27,90.0
2011-07-27,97.0
2011-07-27,94.0
2011-07-27,102.0
2011-07-27,110.0
2011-07-27,117.0
2011-07-27,131.0
2011-07-27,435.0
2011-07-27,158.0
2011-07-27,164.0
2011-07-27,184.0
2011-07-27,668.0
2011-07-27,252.0
2011-07-27,263.0
2011-07-27,296.0
2011-07-27,306.0
2011-07-27,979.0
2011-07-27,1009.0
2011-07-27,348.0
2011-07-27,372.0
2011-07-27,376.0
2011-07-27,389.0
2011-07-27,437.0
2011-07-28,73.0
2011-07-28,79.0
2011-07-28,88.0
2011-07-28,92.0
2011-07-28,68.0
2011-07-28,73.0
2011-07-28,79.0
2011-07-28,92.0
2011-07-28,310.0
2011-07-28,177.0
2011-07-28,202.0
2011-07-28,242.0
2011-07-28,769.0
2011-07-28,279.0
2011-07-28,264.0
2011-07-28,327.0
2011-07-28,343.0
2011-07-28,1110.0
2011-07-28,1231.0
2011-07-28,423.0
2011-07-28,304.0
2011-07-28,320.0
2011-07-28,325.0
2011-07-28,352.0
2011-07-29,57.0
2011-07-29,61.0
2011-07-29,64.0
2011-07-29,69.0
2011-07-29,76.0
2011-07-29,80.0
2011-07-29,78.0
2011-07-29,87.0
2011-07-29,305.0
2011-07-29,210.0
2011-07-29,249.0
2011-07-29,284.0
2011-07-29,931.0
2011-07-29,293.0
2011-07-29,354.0
2011-07-29,386.0
2011-07-29,432.0
2011-07-29,1372.0
2011-07-29,1450.0
2011-07-29,489.0
2011-07-29,489.0
2011-07-29,473.0
2011-07-29,502.0
2011-07-29,498.0
2011-07-30,50.0
2011-07-30,52.0
2011-07-30,56.0
2011-07-30,60.0
2011-07-30,64.0
2011-07-30,71.0
2011-07-30,77.0
2011-07-30,89.0
2011-07-30,100.0
2011-07-30,116.0
2011-07-30,371.0
2011-07-30,395.0
2011-07-30,415.0
2011-07-30,458.0
2011-07-30,521.0
2011-07-30,595.0
2011-07-30,646.0
2011-07-30,675.0
2011-07-30,709.0
2011-07-30,612.0
2011-07-30,253.0
2011-07-30,272.0
2011-07-30,274.0
2011-07-30,285.0
2011-07-31,49.0
2011-07-31,51.0
2011-07-31,57.0
2011-07-31,60.0
2011-07-31,62.0
2011-07-31,68.0
2011-07-31,75.0
2011-07-31,83.0
2011-07-31,95.0
2011-07-31,105.0
2011-07-31,371.0
2011-07-31,406.0
2011-07-31,473.0
2011-07-31,502.0
2011-07-31,547.0
2011-07-31,621.0
2011-07-31,668.0
2011-07-31,698.0
2011-07-31,759.0
2011-07-31,765.0
2011-07-31,274.0
2011-07-31,284.0
2011-07-31,282.0
2011-07-31,298.0
2011-08-20,35.0
2011-08-20,40.0
2011-08-20,44.0
2011-08-20,47.0
2011-08-20,43.0
2011-08-20,52.0
2011-08-20,53.0
2011-08-20,63.0
2011-08-20,75.0
2011-08-20,86.0
2011-08-20,306.0
2011-08-20,315.0
2011-08-20,365.0
2011-08-20,407.0
2011-08-20,487.0
2011-08-20,516.0
2011-08-20,557.0
2011-08-20,613.0
2011-08-20,629.0
2011-08-20,635.0
2011-08-20,229.0
2011-08-20,244.0
2011-08-20,228.0
2011-08-20,268.0
2011-08-21,47.0
2011-08-21,49.0
2011-08-21,52.0
2011-08-21,54.0
2011-08-21,61.0
2011-08-21,63.0
2011-08-21,68.0
2011-08-21,79.0
2011-08-21,88.0
2011-08-21,101.0
2011-08-21,343.0
2011-08-21,428.0
2011-08-21,478.0
2011-08-21,508.0
2011-08-21,362.0
2011-08-21,466.0
2011-08-21,513.0
2011-08-21,549.0
2011-08-21,613.0
2011-08-21,649.0
2011-08-21,225.0
2011-08-21,243.0
2011-08-21,233.0
2011-08-21,276.0
2011-08-22,46.0
2011-08-22,49.0
2011-08-22,49.0
2011-08-22,49.0
2011-08-22,64.0
2011-08-22,69.0
2011-08-22,74.0
2011-08-22,80.0
2011-08-22,264.0
2011-08-22,139.0
2011-08-22,156.0
2011-08-22,173.0
2011-08-22,582.0
2011-08-22,213.0
2011-08-22,225.0
2011-08-22,237.0
2011-08-22,262.0
2011-08-22,841.0
2011-08-22,888.0
2011-08-22,306.0
2011-08-22,308.0
2011-08-22,328.0
2011-08-22,364.0
2011-08-22,383.0
2011-08-23,64.0
2011-08-23,62.0
2011-08-23,65.0
2011-08-23,72.0
2011-08-23,73.0
2011-08-23,79.0
2011-08-23,59.0
2011-08-23,111.0
2011-08-23,314.0
2011-08-23,115.0
2011-08-23,145.0
2011-08-23,161.0
2011-08-23,523.0
2011-08-23,194.0
2011-08-23,209.0
2011-08-23,234.0
2011-08-23,247.0
2011-08-23,823.0
2011-08-23,882.0
2011-08-23,294.0
2011-08-23,315.0
2011-08-23,313.0
2011-08-23,350.0
2011-08-23,256.0
2011-08-24,66.0
2011-08-24,47.0
2011-08-24,46.0
2011-08-24,50.0
2011-08-24,52.0
2011-08-24,56.0
2011-08-24,59.0
2011-08-24,74.0
2011-08-24,249.0
2011-08-24,93.0
2011-08-24,163.0
2011-08-24,183.0
2011-08-24,621.0
2011-08-24,231.0
2011-08-24,250.0
2011-08-24,272.0
2011-08-24,297.0
2011-08-24,950.0
2011-08-24,976.0
2011-08-24,350.0
2011-08-24,365.0
2011-08-24,267.0
2011-08-24,288.0
2011-08-24,296.0
2011-08-25,51.0
2011-08-25,57.0
2011-08-25,61.0
2011-08-25,63.0
2011-08-25,68.0
2011-08-25,74.0
2011-08-25,78.0
2011-08-25,80.0
2011-08-25,275.0
2011-08-25,101.0
2011-08-25,113.0
2011-08-25,95.0
2011-08-25,311.0
2011-08-25,140.0
2011-08-25,140.0
2011-08-25,153.0
2011-08-25,184.0
2011-08-25,600.0
2011-08-25,608.0
2011-08-25,192.0
2011-08-25,224.0
2011-08-25,237.0
2011-08-25,230.0
2011-08-25,254.0
2011-08-26,44.0
2011-08-26,46.0
2011-08-26,51.0
2011-08-26,53.0
2011-08-26,57.0
2011-08-26,56.0
2011-08-26,67.0
2011-08-26,75.0
2011-08-26,266.0
2011-08-26,102.0
2011-08-26,121.0
2011-08-26,119.0
2011-08-26,408.0
2011-08-26,219.0
2011-08-26,268.0
2011-08-26,276.0
2011-08-26,210.0
2011-08-26,667.0
2011-08-26,630.0
2011-08-26,239.0
2011-08-26,258.0
2011-08-26,284.0
2011-08-26,302.0
2011-08-26,308.0
2011-08-27,45.0
2011-08-27,49.0
2011-08-27,54.0
2011-08-27,53.0
2011-08-27,57.0
2011-08-27,63.0
2011-08-27,68.0
2011-08-27,75.0
2011-08-27,79.0
2011-08-27,89.0
2011-08-27,295.0
2011-08-27,252.0
2011-08-27,283.0
2011-08-27,297.0
2011-08-27,318.0
2011-08-27,343.0
2011-08-27,368.0
2011-08-27,433.0
2011-08-28,58.0
2011-08-28,64.0
2011-08-28,93.0
2011-08-28,341.0
2011-08-28,347.0
2011-08-28,393.0
2011-08-28,435.0
2011-08-28,494.0
2011-08-28,524.0
2011-08-28,590.0
2011-08-28,582.0
2011-08-28,596.0
2011-08-28,614.0
2011-08-28,216.0
2011-08-28,216.0
2011-08-28,224.0
2011-08-28,234.0
2011-08-29,41.0
2011-08-29,44.0
2011-08-29,49.0
2011-08-29,51.0
2011-08-29,50.0
2011-08-29,54.0
2011-08-29,59.0
2011-08-29,74.0
2011-08-29,365.0
2011-08-29,130.0
2011-08-29,144.0
2011-08-29,153.0
2011-08-29,466.0
2011-08-29,162.0
2011-08-29,194.0
2011-08-29,219.0
2011-08-29,244.0
2011-08-29,706.0
2011-08-29,811.0
2011-08-29,290.0
2011-08-29,302.0
2011-08-29,328.0
2011-08-29,344.0
2011-08-29,244.0
2011-08-30,38.0
2011-08-30,40.0
2011-08-30,42.0
2011-08-30,47.0
2011-08-30,48.0
2011-08-30,51.0
2011-08-30,58.0
2011-08-30,65.0
2011-08-30,362.0
2011-08-30,136.0
2011-08-30,154.0
2011-08-30,171.0
2011-08-30,529.0
2011-08-30,198.0
2011-08-30,217.0
2011-08-30,238.0
2011-08-30,253.0
2011-08-30,819.0
2011-08-30,848.0
2011-08-30,284.0
2011-08-30,299.0
2011-08-30,220.0
2011-08-30,229.0
2011-08-30,247.0
2011-08-31,41.0
2011-08-31,44.0
2011-08-31,43.0
2011-08-31,47.0
2011-08-31,51.0
2011-08-31,54.0
2011-08-31,57.0
2011-08-31,70.0
2011-08-31,241.0
2011-08-31,89.0
2011-08-31,153.0
2011-08-31,172.0
2011-08-31,580.0
2011-08-31,202.0
2011-08-31,220.0
2011-08-31,237.0
2011-08-31,261.0
2011-08-31,823.0
2011-08-31,898.0
2011-08-31,417.0
2011-08-31,317.0
2011-08-31,233.0
2011-08-31,237.0
2011-08-31,247.0
2011-09-20,34.0
2011-09-20,36.0
2011-09-20,39.0
2011-09-20,43.0
2011-09-20,51.0
2011-09-20,50.0
2011-09-20,54.0
2011-09-20,57.0
2011-09-20,175.0
2011-09-20,62.0
2011-09-20,68.0
2011-09-20,73.0
2011-09-20,266.0
2011-09-20,94.0
2011-09-20,107.0
2011-09-20,123.0
2011-09-20,128.0
2011-09-20,454.0
2011-09-20,491.0
2011-09-20,165.0
2011-09-20,172.0
2011-09-20,186.0
2011-09-20,201.0
2011-09-20,217.0
2011-09-21,36.0
2011-09-21,39.0
2011-09-21,42.0
2011-09-21,42.0
2011-09-21,46.0
2011-09-21,50.0
2011-09-21,55.0
2011-09-21,59.0
2011-09-21,190.0
2011-09-21,70.0
2011-09-21,77.0
2011-09-21,92.0
2011-09-21,304.0
2011-09-21,117.0
2011-09-21,127.0
2011-09-21,134.0
2011-09-21,145.0
2011-09-21,434.0
2011-09-21,436.0
2011-09-21,142.0
2011-09-21,153.0
2011-09-21,175.0
2011-09-21,198.0
2011-09-21,231.0
2011-09-22,40.0
2011-09-22,38.0
2011-09-22,42.0
2011-09-22,45.0
2011-09-22,49.0
2011-09-22,53.0
2011-09-22,57.0
2011-09-22,61.0
2011-09-22,202.0
2011-09-22,78.0
2011-09-22,89.0
2011-09-22,96.0
2011-09-22,328.0
2011-09-22,118.0
2011-09-22,128.0
2011-09-22,144.0
2011-09-22,154.0
2011-09-22,472.0
2011-09-22,486.0
2011-09-22,173.0
2011-09-22,179.0
2011-09-22,202.0
2011-09-22,199.0
2011-09-22,218.0
2011-09-23,44.0
2011-09-23,43.0
2011-09-23,48.0
2011-09-23,50.0
2011-09-23,49.0
2011-09-23,63.0
2011-09-23,70.0
2011-09-23,69.0
2011-09-23,226.0
2011-09-23,77.0
2011-09-23,83.0
2011-09-23,90.0
2011-09-23,305.0
2011-09-23,101.0
2011-09-23,109.0
2011-09-23,127.0
2011-09-23,133.0
2011-09-23,449.0
2011-09-23,537.0
2011-09-23,214.0
2011-09-23,211.0
2011-09-23,234.0
2011-09-23,258.0
2011-09-23,255.0
2011-09-24,40.0
2011-09-24,39.0
2011-09-24,43.0
2011-09-24,50.0
2011-09-24,54.0
2011-09-24,52.0
2011-09-24,57.0
2011-09-24,61.0
2011-09-24,68.0
2011-09-24,75.0
2011-09-24,245.0
2011-09-24,279.0
2011-09-24,301.0
2011-09-24,363.0
2011-09-24,387.0
2011-09-24,418.0
2011-09-24,423.0
2011-09-24,535.0
2011-09-24,548.0
2011-09-24,547.0
2011-09-24,199.0
2011-09-24,220.0
2011-09-24,206.0
2011-09-24,221.0
2011-09-25,37.0
2011-09-25,41.0
2011-09-25,37.0
2011-09-25,41.0
2011-09-25,46.0
2011-09-25,62.0
2011-09-25,61.0
2011-09-25,64.0
2011-09-25,71.0
2011-09-25,80.0
2011-09-25,261.0
2011-09-25,308.0
2011-09-25,321.0
2011-09-25,365.0
2011-09-25,374.0
2011-09-25,404.0
2011-09-25,526.0
2011-09-25,549.0
2011-09-25,593.0
2011-09-25,599.0
2011-09-25,212.0
2011-09-25,217.0
2011-09-25,239.0
2011-09-25,230.0
2011-09-26,39.0
2011-09-26,44.0
2011-09-26,48.0
2011-09-26,49.0
2011-09-26,55.0
2011-09-26,59.0
2011-09-26,64.0
2011-09-26,68.0
2011-09-26,222.0
2011-09-26,88.0
2011-09-26,95.0
2011-09-26,127.0
2011-09-26,369.0
2011-09-26,139.0
2011-09-26,163.0
2011-09-26,184.0
2011-09-26,190.0
2011-09-26,614.0
2011-09-26,604.0
2011-09-26,215.0
2011-09-26,223.0
2011-09-26,241.0
2011-09-26,247.0
2011-09-26,267.0
2011-09-27,46.0
2011-09-27,50.0
2011-09-27,53.0
2011-09-27,51.0
2011-09-27,51.0
2011-09-27,55.0
2011-09-27,66.0
2011-09-27,71.0
2011-09-27,246.0
2011-09-27,81.0
2011-09-27,85.0
2011-09-27,106.0
2011-09-27,348.0
2011-09-27,144.0
2011-09-27,143.0
2011-09-27,154.0
2011-09-27,162.0
2011-09-27,519.0
2011-09-27,547.0
2011-09-27,191.0
2011-09-27,221.0
2011-09-27,227.0
2011-09-27,246.0
2011-09-27,266.0
2011-09-28,45.0
2011-09-28,48.0
2011-09-28,56.0
2011-09-28,50.0
2011-09-28,61.0
2011-09-28,57.0
2011-09-28,59.0
2011-09-28,63.0
2011-09-28,222.0
2011-09-28,79.0
2011-09-28,89.0
2011-09-28,110.0
2011-09-28,368.0
2011-09-28,164.0
2011-09-28,183.0
2011-09-28,182.0
2011-09-28,200.0
2011-09-28,657.0
2011-09-28,536.0
2011-09-28,192.0
2011-09-28,190.0
2011-09-28,199.0
2011-09-28,252.0
2011-09-28,265.0
2011-09-29,46.0
2011-09-29,44.0
2011-09-29,48.0
2011-09-29,53.0
2011-09-29,59.0
2011-09-29,63.0
2011-09-29,67.0
2011-09-29,82.0
2011-09-29,263.0
2011-09-29,106.0
2011-09-29,116.0
2011-09-29,124.0
2011-09-29,421.0
2011-09-29,149.0
2011-09-29,253.0
2011-09-29,280.0
2011-09-29,300.0
2011-09-29,930.0
2011-09-29,970.0
2011-09-29,330.0
2011-09-29,351.0
2011-09-29,333.0
2011-09-29,239.0
2011-09-29,249.0
2011-09-30,43.0
2011-09-30,46.0
2011-09-30,50.0
2011-09-30,54.0
2011-09-30,60.0
2011-09-30,65.0
2011-09-30,71.0
2011-09-30,76.0
2011-09-30,252.0
2011-09-30,94.0
2011-09-30,110.0
2011-09-30,185.0
2011-09-30,561.0
2011-09-30,211.0
2011-09-30,223.0
2011-09-30,265.0
2011-09-30,278.0
2011-09-30,898.0
2011-09-30,897.0
2011-09-30,294.0
2011-09-30,318.0
2011-09-30,324.0
2011-09-30,363.0
2011-09-30,392.0
2011-10-20,48.0
2011-10-20,52.0
2011-10-20,58.0
2011-10-20,57.0
2011-10-20,61.0
2011-10-20,62.0
2011-10-20,64.0
2011-10-20,68.0
2011-10-20,234.0
2011-10-20,85.0
2011-10-20,133.0
2011-10-20,151.0
2011-10-20,494.0
2011-10-20,186.0
2011-10-20,174.0
2011-10-20,182.0
2011-10-20,197.0
2011-10-20,632.0
2011-10-20,644.0
2011-10-20,259.0
2011-10-20,251.0
2011-10-20,288.0
2011-10-20,313.0
2011-10-20,321.0
2011-10-21,37.0
2011-10-21,39.0
2011-10-21,40.0
2011-10-21,40.0
2011-10-21,44.0
2011-10-21,46.0
2011-10-21,51.0
2011-10-21,56.0
2011-10-21,205.0
2011-10-21,97.0
2011-10-21,126.0
2011-10-21,147.0
2011-10-21,491.0
2011-10-21,171.0
2011-10-21,196.0
2011-10-21,204.0
2011-10-21,219.0
2011-10-21,602.0
2011-10-21,629.0
2011-10-21,233.0
2011-10-21,241.0
2011-10-21,274.0
2011-10-21,296.0
2011-10-21,216.0
2011-10-22,31.0
2011-10-22,34.0
2011-10-22,37.0
2011-10-22,39.0
2011-10-22,40.0
2011-10-22,42.0
2011-10-22,44.0
2011-10-22,48.0
2011-10-22,55.0
2011-10-22,63.0
2011-10-22,194.0
2011-10-22,210.0
2011-10-22,258.0
2011-10-22,291.0
2011-10-22,291.0
2011-10-22,348.0
2011-10-22,386.0
2011-10-22,383.0
2011-10-22,396.0
2011-10-22,417.0
2011-10-22,144.0
2011-10-22,151.0
2011-10-22,163.0
2011-10-22,170.0
2011-10-23,28.0
2011-10-23,30.0
2011-10-23,32.0
2011-10-23,34.0
2011-10-23,37.0
2011-10-23,39.0
2011-10-23,42.0
2011-10-23,47.0
2011-10-23,52.0
2011-10-23,61.0
2011-10-23,211.0
2011-10-23,249.0
2011-10-23,295.0
2011-10-23,324.0
2011-10-23,352.0
2011-10-23,374.0
2011-10-23,408.0
2011-10-23,419.0
2011-10-23,449.0
2011-10-23,441.0
2011-10-23,156.0
2011-10-23,169.0
2011-10-23,177.0
2011-10-23,194.0
2011-10-24,32.0
2011-10-24,35.0
2011-10-24,38.0
2011-10-24,41.0
2011-10-24,43.0
2011-10-24,45.0
2011-10-24,52.0
2011-10-24,49.0
2011-10-24,174.0
2011-10-24,64.0
2011-10-24,73.0
2011-10-24,83.0
2011-10-24,276.0
2011-10-24,105.0
2011-10-24,112.0
2011-10-24,138.0
2011-10-24,145.0
2011-10-24,451.0
2011-10-24,498.0
2011-10-24,128.0
2011-10-24,175.0
2011-10-24,182.0
2011-10-24,207.0
2011-10-24,212.0
2011-10-25,36.0
2011-10-25,38.0
2011-10-25,40.0
2011-10-25,41.0
2011-10-25,44.0
2011-10-25,48.0
2011-10-25,51.0
2011-10-25,58.0
2011-10-25,195.0
2011-10-25,115.0
2011-10-25,129.0
2011-10-25,146.0
2011-10-25,501.0
2011-10-25,187.0
2011-10-25,195.0
2011-10-25,202.0
2011-10-25,223.0
2011-10-25,710.0
2011-10-25,717.0
2011-10-25,169.0
2011-10-25,173.0
2011-10-25,182.0
2011-10-25,206.0
2011-10-25,212.0
2011-10-26,37.0
2011-10-26,41.0
2011-10-26,43.0
2011-10-26,47.0
2011-10-26,50.0
2011-10-26,53.0
2011-10-26,58.0
2011-10-26,61.0
2011-10-26,190.0
2011-10-26,73.0
