Id,Prediction
27/7/11,375
27/7/11,397
27/7/11,421
27/7/11,490
28/7/11,41
28/7/11,48
28/7/11,53
28/7/11,59
28/7/11,43
28/7/11,48
28/7/11,53
28/7/11,62
28/7/11,72
28/7/11,128
28/7/11,149
28/7/11,182
28/7/11,203
28/7/11,236
28/7/11,221
28/7/11,291
28/7/11,323
28/7/11,342
28/7/11,380
28/7/11,402
28/7/11,293
28/7/11,310
28/7/11,328
28/7/11,365
29/7/11,32
29/7/11,35
29/7/11,39
29/7/11,44
29/7/11,46
29/7/11,51
29/7/11,51
29/7/11,59
29/7/11,69
29/7/11,160
29/7/11,195
29/7/11,228
29/7/11,278
29/7/11,294
29/7/11,343
29/7/11,380
29/7/11,422
29/7/11,469
29/7/11,473
29/7/11,501
29/7/11,506
29/7/11,510
29/7/11,540
29/7/11,572
30/7/11,40
30/7/11,45
30/7/11,50
30/7/11,53
30/7/11,56
30/7/11,62
30/7/11,69
30/7/11,85
30/7/11,99
30/7/11,121
30/7/11,134
30/7/11,156
30/7/11,173
30/7/11,212
30/7/11,247
30/7/11,274
30/7/11,304
30/7/11,338
30/7/11,358
30/7/11,285
30/7/11,382
30/7/11,405
30/7/11,428
30/7/11,453
31/7/11,42
31/7/11,44
31/7/11,49
31/7/11,55
31/7/11,58
31/7/11,64
31/7/11,75
31/7/11,83
31/7/11,97
31/7/11,119
31/7/11,145
31/7/11,169
31/7/11,206
31/7/11,229
31/7/11,254
31/7/11,296
31/7/11,329
31/7/11,365
31/7/11,351
31/7/11,338
31/7/11,376
31/7/11,398
31/7/11,401
31/7/11,446
20/8/11,37
20/8/11,34
20/8/11,38
20/8/11,42
20/8/11,50
20/8/11,63
20/8/11,62
20/8/11,65
20/8/11,79
20/8/11,97
20/8/11,113
20/8/11,126
20/8/11,146
20/8/11,171
20/8/11,208
20/8/11,231
20/8/11,257
20/8/11,285
20/8/11,288
20/8/11,305
20/8/11,338
20/8/11,358
20/8/11,336
20/8/11,421
21/8/11,39
21/8/11,41
21/8/11,45
21/8/11,48
21/8/11,56
21/8/11,60
21/8/11,66
21/8/11,77
21/8/11,90
21/8/11,105
21/8/11,122
21/8/11,157
21/8/11,183
21/8/11,193
21/8/11,133
21/8/11,188
21/8/11,219
21/8/11,243
21/8/11,270
21/8/11,300
21/8/11,317
21/8/11,352
21/8/11,346
21/8/11,434
22/8/11,26
22/8/11,29
22/8/11,29
22/8/11,29
22/8/11,39
22/8/11,42
22/8/11,46
22/8/11,52
22/8/11,57
22/8/11,98
22/8/11,114
22/8/11,133
22/8/11,154
22/8/11,217
22/8/11,190
22/8/11,211
22/8/11,235
22/8/11,261
22/8/11,276
22/8/11,292
22/8/11,295
22/8/11,312
22/8/11,347
22/8/11,367
23/8/11,40
23/8/11,43
23/8/11,45
23/8/11,51
23/8/11,54
23/8/11,60
23/8/11,45
23/8/11,85
23/8/11,69
23/8/11,85
23/8/11,117
23/8/11,130
23/8/11,145
23/8/11,169
23/8/11,187
23/8/11,208
23/8/11,231
23/8/11,256
23/8/11,285
23/8/11,274
23/8/11,290
23/8/11,307
23/8/11,341
23/8/11,261
24/8/11,35
24/8/11,32
24/8/11,34
24/8/11,37
24/8/11,40
24/8/11,44
24/8/11,49
24/8/11,60
24/8/11,55
24/8/11,65
24/8/11,121
24/8/11,141
24/8/11,164
24/8/11,191
24/8/11,212
24/8/11,298
24/8/11,262
24/8/11,291
24/8/11,308
24/8/11,342
24/8/11,362
24/8/11,264
24/8/11,293
24/8/11,310
25/8/11,28
25/8/11,31
25/8/11,35
25/8/11,37
25/8/11,41
25/8/11,46
25/8/11,51
25/8/11,53
25/8/11,61
25/8/11,72
25/8/11,83
25/8/11,75
25/8/11,83
25/8/11,117
25/8/11,121
25/8/11,141
25/8/11,169
25/8/11,187
25/8/11,184
25/8/11,177
25/8/11,212
25/8/11,235
25/8/11,249
25/8/11,277
26/8/11,25
26/8/11,28
26/8/11,31
26/8/11,42
26/8/11,39
26/8/11,38
26/8/11,48
26/8/11,56
26/8/11,65
26/8/11,79
26/8/11,97
26/8/11,100
26/8/11,111
26/8/11,189
26/8/11,248
26/8/11,244
26/8/11,201
26/8/11,203
26/8/11,199
26/8/11,238
26/8/11,264
26/8/11,294
26/8/11,326
26/8/11,345
27/8/11,37
27/8/11,41
27/8/11,46
27/8/11,45
27/8/11,50
27/8/11,56
27/8/11,62
27/8/11,69
27/8/11,76
27/8/11,85
27/8/11,119
27/8/11,84
27/8/11,119
27/8/11,104
27/8/11,139
27/8/11,155
27/8/11,172
27/8/11,191
28/8/11,52
28/8/11,58
28/8/11,90
28/8/11,139
28/8/11,122
28/8/11,149
28/8/11,174
28/8/11,203
28/8/11,225
28/8/11,262
28/8/11,264
28/8/11,280
28/8/11,296
28/8/11,329
28/8/11,317
28/8/11,335
28/8/11,355
29/8/11,22
29/8/11,29
29/8/11,33
29/8/11,37
29/8/11,37
29/8/11,41
29/8/11,46
29/8/11,56
29/8/11,75
29/8/11,84
29/8/11,102
29/8/11,114
29/8/11,117
29/8/11,137
29/8/11,171
29/8/11,190
29/8/11,221
29/8/11,208
29/8/11,237
29/8/11,263
29/8/11,278
29/8/11,309
29/8/11,327
29/8/11,301
30/8/11,25
30/8/11,28
30/8/11,29
30/8/11,33
30/8/11,35
30/8/11,38
30/8/11,45
30/8/11,52
30/8/11,78
30/8/11,95
30/8/11,116
30/8/11,135
30/8/11,150
30/8/11,175
30/8/11,194
30/8/11,216
30/8/11,239
30/8/11,254
30/8/11,268
30/8/11,271
30/8/11,301
30/8/11,219
30/8/11,232
30/8/11,258
31/8/11,28
31/8/11,31
31/8/11,32
31/8/11,35
31/8/11,39
31/8/11,42
31/8/11,46
31/8/11,59
31/8/11,55
31/8/11,64
31/8/11,120
31/8/11,139
31/8/11,162
31/8/11,180
31/8/11,200
31/8/11,222
31/8/11,247
31/8/11,261
31/8/11,277
31/8/11,428
31/8/11,310
31/8/11,237
31/8/11,251
31/8/11,320
20/9/11,23
20/9/11,25
20/9/11,28
20/9/11,31
20/9/11,39
20/9/11,38
20/9/11,43
20/9/11,47
20/9/11,47
20/9/11,52
20/9/11,60
20/9/11,67
20/9/11,84
20/9/11,94
20/9/11,109
20/9/11,106
20/9/11,141
20/9/11,177
20/9/11,197
20/9/11,208
20/9/11,221
20/9/11,245
20/9/11,272
20/9/11,302
21/9/11,26
21/9/11,29
21/9/11,32
21/9/11,32
21/9/11,35
21/9/11,39
21/9/11,44
21/9/11,49
21/9/11,54
21/9/11,63
21/9/11,78
21/9/11,71
21/9/11,83
21/9/11,97
21/9/11,108
21/9/11,120
21/9/11,133
21/9/11,131
21/9/11,139
21/9/11,147
21/9/11,163
21/9/11,246
21/9/11,227
21/9/11,342
22/9/11,31
22/9/11,31
22/9/11,34
22/9/11,38
22/9/11,42
22/9/11,47
22/9/11,52
22/9/11,58
22/9/11,65
22/9/11,60
22/9/11,70
22/9/11,77
22/9/11,90
22/9/11,100
22/9/11,111
22/9/11,130
22/9/11,144
22/9/11,152
22/9/11,161
22/9/11,179
22/9/11,190
22/9/11,221
22/9/11,234
22/9/11,260
23/9/11,23
23/9/11,31
23/9/11,34
23/9/11,38
23/9/11,37
23/9/11,39
23/9/11,43
23/9/11,43
23/9/11,48
23/9/11,53
23/9/11,59
23/9/11,65
23/9/11,73
23/9/11,97
23/9/11,108
23/9/11,100
23/9/11,111
23/9/11,167
23/9/11,210
23/9/11,194
23/9/11,259
23/9/11,287
23/9/11,319
23/9/11,299
24/9/11,36
24/9/11,36
24/9/11,40
24/9/11,50
24/9/11,53
24/9/11,52
24/9/11,58
24/9/11,64
24/9/11,75
24/9/11,87
24/9/11,97
24/9/11,89
24/9/11,99
24/9/11,131
24/9/11,135
24/9/11,150
24/9/11,158
24/9/11,208
24/9/11,221
24/9/11,234
24/9/11,259
24/9/11,288
24/9/11,283
24/9/11,378
25/9/11,35
25/9/11,38
25/9/11,38
25/9/11,42
25/9/11,47
25/9/11,67
25/9/11,65
25/9/11,73
25/9/11,67
25/9/11,78
25/9/11,87
25/9/11,101
25/9/11,113
25/9/11,131
25/9/11,139
25/9/11,154
25/9/11,213
25/9/11,225
25/9/11,250
25/9/11,252
25/9/11,280
25/9/11,297
25/9/11,330
25/9/11,324
26/9/11,20
26/9/11,22
26/9/11,25
26/9/11,28
26/9/11,31
26/9/11,34
26/9/11,38
26/9/11,42
26/9/11,47
26/9/11,55
26/9/11,61
26/9/11,84
26/9/11,83
26/9/11,97
26/9/11,121
26/9/11,141
26/9/11,150
26/9/11,166
26/9/11,168
26/9/11,186
26/9/11,197
26/9/11,219
26/9/11,232
26/9/11,258
27/9/11,23
27/9/11,26
27/9/11,29
27/9/11,28
27/9/11,28
27/9/11,31
27/9/11,39
27/9/11,44
27/9/11,51
27/9/11,50
27/9/11,56
27/9/11,73
27/9/11,82
27/9/11,100
27/9/11,106
27/9/11,117
27/9/11,124
27/9/11,138
27/9/11,146
27/9/11,162
27/9/11,194
27/9/11,259
27/9/11,288
27/9/11,320
28/9/11,29
28/9/11,32
28/9/11,36
28/9/11,35
28/9/11,45
28/9/11,44
28/9/11,43
28/9/11,48
28/9/11,44
28/9/11,49
28/9/11,62
28/9/11,76
28/9/11,88
28/9/11,116
28/9/11,135
28/9/11,143
28/9/11,159
28/9/11,177
28/9/11,140
28/9/11,155
28/9/11,189
28/9/11,210
28/9/11,297
28/9/11,330
29/9/11,30
29/9/11,29
29/9/11,33
29/9/11,37
29/9/11,41
29/9/11,45
29/9/11,50
29/9/11,63
29/9/11,70
29/9/11,65
29/9/11,76
29/9/11,80
29/9/11,98
29/9/11,104
29/9/11,184
29/9/11,205
29/9/11,227
29/9/11,241
29/9/11,255
29/9/11,270
29/9/11,361
29/9/11,382
29/9/11,278
29/9/11,281
30/9/11,25
30/9/11,28
30/9/11,32
30/9/11,35
30/9/11,39
30/9/11,43
30/9/11,48
30/9/11,54
30/9/11,63
30/9/11,73
30/9/11,90
30/9/11,126
30/9/11,124
30/9/11,145
30/9/11,153
30/9/11,192
30/9/11,203
30/9/11,226
30/9/11,287
30/9/11,290
30/9/11,322
30/9/11,341
30/9/11,379
30/9/11,420
20/10/11,29
20/10/11,32
20/10/11,36
20/10/11,35
20/10/11,39
20/10/11,41
20/10/11,41
20/10/11,44
20/10/11,51
20/10/11,57
20/10/11,97
20/10/11,113
20/10/11,125
20/10/11,146
20/10/11,137
20/10/11,152
20/10/11,169
20/10/11,188
20/10/11,199
20/10/11,249
20/10/11,245
20/10/11,293
20/10/11,325
20/10/11,344
21/10/11,20
21/10/11,23
21/10/11,24
21/10/11,25
21/10/11,28
21/10/11,30
21/10/11,35
21/10/11,39
21/10/11,48
21/10/11,72
21/10/11,100
21/10/11,122
21/10/11,136
21/10/11,144
21/10/11,176
21/10/11,186
21/10/11,206
21/10/11,185
21/10/11,195
21/10/11,217
21/10/11,241
21/10/11,288
21/10/11,320
21/10/11,233
22/10/11,25
22/10/11,27
22/10/11,31
22/10/11,34
22/10/11,36
22/10/11,40
22/10/11,43
22/10/11,47
22/10/11,58
22/10/11,68
22/10/11,70
22/10/11,78
22/10/11,102
22/10/11,125
22/10/11,117
22/10/11,147
22/10/11,171
22/10/11,173
22/10/11,183
22/10/11,203
22/10/11,215
22/10/11,228
22/10/11,253
22/10/11,268
23/10/11,23
23/10/11,26
23/10/11,27
23/10/11,30
23/10/11,34
23/10/11,36
23/10/11,40
23/10/11,47
23/10/11,54
23/10/11,67
23/10/11,78
23/10/11,95
23/10/11,116
23/10/11,135
23/10/11,150
23/10/11,167
23/10/11,185
23/10/11,196
23/10/11,218
23/10/11,220
23/10/11,233
23/10/11,259
23/10/11,274
23/10/11,304
24/10/11,19
24/10/11,20
24/10/11,22
24/10/11,25
24/10/11,27
24/10/11,29
24/10/11,34
24/10/11,32
24/10/11,39
24/10/11,45
24/10/11,53
24/10/11,65
24/10/11,76
24/10/11,88
24/10/11,98
24/10/11,129
24/10/11,137
24/10/11,145
24/10/11,169
24/10/11,127
24/10/11,180
24/10/11,191
24/10/11,222
24/10/11,236
25/10/11,20
25/10/11,22
25/10/11,24
25/10/11,25
25/10/11,27
25/10/11,30
25/10/11,33
25/10/11,39
25/10/11,48
25/10/11,85
25/10/11,99
25/10/11,116
25/10/11,135
25/10/11,157
25/10/11,174
25/10/11,194
25/10/11,215
25/10/11,239
25/10/11,241
25/10/11,167
25/10/11,177
25/10/11,188
25/10/11,219
25/10/11,232
26/10/11,21
26/10/11,23
26/10/11,26
26/10/11,29
26/10/11,31
26/10/11,34
26/10/11,38
26/10/11,42
26/10/11,43
26/10/11,53
26/10/11,65
26/10/11,119
26/10/11,120
26/10/11,87
26/10/11,99
26/10/11,111
26/10/11,123
26/10/11,136
26/10/11,171
26/10/11,181
26/10/11,201
26/10/11,207
26/10/11,209
26/10/11,233
27/10/11,23
27/10/11,25
27/10/11,22
27/10/11,24
27/10/11,28
27/10/11,32
27/10/11,37
27/10/11,42
27/10/11,44
27/10/11,58
27/10/11,57
27/10/11,63
27/10/11,70
27/10/11,88
27/10/11,103
27/10/11,114
27/10/11,139
27/10/11,134
27/10/11,142
27/10/11,143
27/10/11,171
27/10/11,181
27/10/11,183
27/10/11,194
28/10/11,17
28/10/11,18
28/10/11,20
28/10/11,22
28/10/11,24
28/10/11,24
28/10/11,29
28/10/11,32
28/10/11,37
28/10/11,64
28/10/11,74
28/10/11,86
28/10/11,89
28/10/11,99
28/10/11,105
28/10/11,117
28/10/11,129
28/10/11,144
28/10/11,160
28/10/11,177
28/10/11,114
28/10/11,121
28/10/11,128
28/10/11,142
29/10/11,14
29/10/11,16
29/10/11,18
29/10/11,21
29/10/11,23
29/10/11,23
29/10/11,26
29/10/11,29
29/10/11,34
29/10/11,37
29/10/11,40
29/10/11,44
29/10/11,47
29/10/11,52
29/10/11,58
29/10/11,61
29/10/11,68
29/10/11,76
29/10/11,84
29/10/11,125
29/10/11,139
29/10/11,154
29/10/11,163
29/10/11,181
30/10/11,16
30/10/11,18
30/10/11,20
30/10/11,23
30/10/11,25
30/10/11,29
30/10/11,32
30/10/11,36
30/10/11,42
30/10/11,52
30/10/11,60
30/10/11,74
30/10/11,86
30/10/11,100
30/10/11,117
30/10/11,130
30/10/11,144
30/10/11,153
30/10/11,154
30/10/11,276
30/10/11,182
30/10/11,192
30/10/11,204
30/10/11,205
31/10/11,12
31/10/11,14
31/10/11,15
31/10/11,16
31/10/11,18
31/10/11,19
31/10/11,23
31/10/11,25
31/10/11,27
31/10/11,34
31/10/11,60
31/10/11,83
31/10/11,97
31/10/11,100
31/10/11,111
31/10/11,140
31/10/11,148
31/10/11,164
31/10/11,120
31/10/11,133
31/10/11,147
31/10/11,132
31/10/11,146
31/10/11,163
20/11/11,26
20/11/11,30
20/11/11,34
20/11/11,33
20/11/11,37
20/11/11,43
20/11/11,48
20/11/11,60
20/11/11,59
20/11/11,78
20/11/11,76
20/11/11,98
20/11/11,109
20/11/11,133
20/11/11,159
20/11/11,157
20/11/11,174
20/11/11,193
20/11/11,225
20/11/11,227
20/11/11,265
20/11/11,267
20/11/11,250
20/11/11,278
21/11/11,19
21/11/11,19
21/11/11,20
21/11/11,22
21/11/11,25
21/11/11,31
21/11/11,33
21/11/11,41
21/11/11,45
21/11/11,53
21/11/11,65
21/11/11,72
21/11/11,77
21/11/11,85
21/11/11,90
21/11/11,81
21/11/11,90
21/11/11,95
21/11/11,105
21/11/11,112
21/11/11,124
21/11/11,138
21/11/11,153
21/11/11,170
22/11/11,14
22/11/11,17
22/11/11,18
22/11/11,20
22/11/11,22
22/11/11,25
22/11/11,31
22/11/11,31
22/11/11,34
22/11/11,40
22/11/11,44
22/11/11,49
22/11/11,55
22/11/11,64
22/11/11,71
22/11/11,83
22/11/11,92
22/11/11,103
22/11/11,114
22/11/11,133
22/11/11,166
22/11/11,185
22/11/11,226
22/11/11,239
23/11/11,21
23/11/11,24
23/11/11,25
23/11/11,28
23/11/11,32
23/11/11,35
23/11/11,37
23/11/11,44
23/11/11,51
23/11/11,62
23/11/11,69
23/11/11,73
23/11/11,128
23/11/11,114
23/11/11,136
23/11/11,134
23/11/11,98
23/11/11,92
23/11/11,175
23/11/11,209
23/11/11,153
23/11/11,246
23/11/11,179
23/11/11,199
24/11/11,21
24/11/11,24
24/11/11,25
24/11/11,27
24/11/11,32
24/11/11,35
24/11/11,39
24/11/11,39
24/11/11,48
24/11/11,59
24/11/11,69
24/11/11,89
24/11/11,108
24/11/11,126
24/11/11,147
24/11/11,163
24/11/11,182
24/11/11,192
24/11/11,185
24/11/11,196
24/11/11,198
24/11/11,220
24/11/11,244
24/11/11,258
25/11/11,18
25/11/11,20
25/11/11,20
25/11/11,22
25/11/11,26
25/11/11,27
25/11/11,29
25/11/11,32
25/11/11,36
25/11/11,46
25/11/11,57
25/11/11,69
25/11/11,129
25/11/11,158
25/11/11,184
25/11/11,204
25/11/11,216
25/11/11,240
25/11/11,243
25/11/11,168
25/11/11,259
25/11/11,180
25/11/11,191
25/11/11,212
26/11/11,22
26/11/11,24
26/11/11,25
26/11/11,28
26/11/11,31
26/11/11,35
26/11/11,34
26/11/11,39
26/11/11,50
26/11/11,59
26/11/11,68
26/11/11,84
26/11/11,102
26/11/11,125
26/11/11,123
26/11/11,143
26/11/11,145
26/11/11,161
26/11/11,162
26/11/11,172
26/11/11,200
26/11/11,202
26/11/11,224
26/11/11,268
27/11/11,24
27/11/11,27
27/11/11,29
27/11/11,32
27/11/11,35
27/11/11,41
27/11/11,48
27/11/11,54
27/11/11,63
27/11/11,81
27/11/11,90
27/11/11,110
27/11/11,134
27/11/11,149
27/11/11,200
27/11/11,176
27/11/11,214
27/11/11,226
27/11/11,228
27/11/11,242
27/11/11,282
27/11/11,298
27/11/11,331
27/11/11,367
28/11/11,22
28/11/11,24
28/11/11,28
28/11/11,32
28/11/11,32
28/11/11,37
28/11/11,42
28/11/11,41
28/11/11,48
28/11/11,58
28/11/11,72
28/11/11,99
28/11/11,148
28/11/11,195
28/11/11,142
28/11/11,150
28/11/11,255
28/11/11,186
28/11/11,196
28/11/11,193
28/11/11,215
28/11/11,227
28/11/11,252
29/11/11,26
29/11/11,29
29/11/11,27
29/11/11,30
29/11/11,35
29/11/11,42
29/11/11,49
29/11/11,55
29/11/11,64
29/11/11,58
29/11/11,65
29/11/11,62
29/11/11,57
29/11/11,63
29/11/11,67
29/11/11,75
29/11/11,83
29/11/11,104
29/11/11,116
29/11/11,128
29/11/11,136
29/11/11,151
29/11/11,189
29/11/11,201
30/11/11,18
30/11/11,19
30/11/11,20
30/11/11,22
30/11/11,24
30/11/11,25
30/11/11,27
30/11/11,30
30/11/11,35
30/11/11,41
30/11/11,50
30/11/11,89
30/11/11,84
30/11/11,98
30/11/11,109
30/11/11,130
30/11/11,144
30/11/11,135
30/11/11,170
30/11/11,159
30/11/11,177
30/11/11,221
30/11/11,234
30/11/11,248
20/12/11,27
20/12/11,31
20/12/11,19
20/12/11,22
20/12/11,37
20/12/11,41
20/12/11,46
20/12/11,35
20/12/11,66
20/12/11,43
20/12/11,82
20/12/11,59
20/12/11,106
20/12/11,117
20/12/11,130
20/12/11,145
20/12/11,181
20/12/11,126
20/12/11,133
20/12/11,148
20/12/11,157
20/12/11,174
20/12/11,171
20/12/11,200
21/12/11,18
21/12/11,21
21/12/11,23
21/12/11,26
21/12/11,29
21/12/11,33
21/12/11,35
21/12/11,39
21/12/11,39
21/12/11,54
21/12/11,72
21/12/11,80
21/12/11,75
21/12/11,80
21/12/11,110
21/12/11,123
21/12/11,110
21/12/11,122
21/12/11,153
21/12/11,196
21/12/11,217
21/12/11,272
21/12/11,302
21/12/11,335
22/12/11,27
22/12/11,29
22/12/11,36
22/12/11,36
22/12/11,35
22/12/11,39
22/12/11,41
22/12/11,44
22/12/11,45
22/12/11,53
22/12/11,62
22/12/11,75
22/12/11,134
22/12/11,98
22/12/11,108
22/12/11,184
22/12/11,134
22/12/11,142
22/12/11,157
22/12/11,175
22/12/11,164
22/12/11,182
22/12/11,175
22/12/11,214
23/12/11,19
23/12/11,21
23/12/11,23
23/12/11,25
23/12/11,28
23/12/11,38
23/12/11,45
23/12/11,50
23/12/11,58
23/12/11,65
23/12/11,72
23/12/11,116
23/12/11,129
23/12/11,143
23/12/11,159
23/12/11,168
23/12/11,187
23/12/11,198
23/12/11,220
23/12/11,233
23/12/11,170
23/12/11,188
23/12/11,209
23/12/11,232
24/12/11,22
24/12/11,24
24/12/11,27
24/12/11,30
24/12/11,33
24/12/11,37
24/12/11,39
24/12/11,50
24/12/11,53
24/12/11,61
24/12/11,68
24/12/11,80
24/12/11,93
24/12/11,103
24/12/11,114
24/12/11,121
24/12/11,135
24/12/11,136
24/12/11,158
24/12/11,176
24/12/11,177
24/12/11,197
24/12/11,209
24/12/11,232
25/12/11,21
25/12/11,22
25/12/11,25
25/12/11,27
25/12/11,32
25/12/11,36
25/12/11,42
25/12/11,45
25/12/11,55
25/12/11,64
25/12/11,78
25/12/11,87
25/12/11,101
25/12/11,118
25/12/11,131
25/12/11,153
25/12/11,162
25/12/11,171
25/12/11,190
25/12/11,211
25/12/11,223
25/12/11,237
25/12/11,250
26/12/11,17
26/12/11,23
26/12/11,29
26/12/11,36
26/12/11,40
26/12/11,43
26/12/11,47
26/12/11,53
26/12/11,62
26/12/11,68
26/12/11,76
26/12/11,89
26/12/11,103
26/12/11,115
26/12/11,128
26/12/11,135
26/12/11,143
26/12/11,151
26/12/11,160
26/12/11,178
26/12/11,180
26/12/11,200
26/12/11,222
27/12/11,16
27/12/11,17
27/12/11,19
27/12/11,21
27/12/11,24
27/12/11,26
27/12/11,29
27/12/11,33
27/12/11,36
27/12/11,37
27/12/11,47
27/12/11,46
27/12/11,49
27/12/11,55
27/12/11,81
27/12/11,90
27/12/11,105
27/12/11,106
27/12/11,143
27/12/11,145
27/12/11,153
27/12/11,170
27/12/11,189
27/12/11,200
28/12/11,19
28/12/11,21
28/12/11,23
28/12/11,26
28/12/11,47
28/12/11,53
28/12/11,58
28/12/11,65
28/12/11,72
28/12/11,84
28/12/11,98
28/12/11,104
28/12/11,115
28/12/11,122
28/12/11,136
28/12/11,144
28/12/11,152
28/12/11,161
28/12/11,171
28/12/11,190
28/12/11,201
28/12/11,223
28/12/11,248
29/12/11,20
29/12/11,25
29/12/11,26
29/12/11,29
29/12/11,33
29/12/11,36
29/12/11,41
29/12/11,29
29/12/11,30
29/12/11,34
29/12/11,39
29/12/11,46
29/12/11,78
29/12/11,91
29/12/11,106
29/12/11,118
29/12/11,148
29/12/11,113
29/12/11,183
29/12/11,203
29/12/11,148
29/12/11,146
29/12/11,182
29/12/11,212
30/12/11,18
30/12/11,19
30/12/11,20
30/12/11,23
30/12/11,25
30/12/11,27
30/12/11,31
30/12/11,35
30/12/11,34
30/12/11,45
30/12/11,56
30/12/11,65
30/12/11,105
30/12/11,114
30/12/11,139
30/12/11,183
30/12/11,203
30/12/11,205
30/12/11,150
30/12/11,204
30/12/11,156
30/12/11,182
30/12/11,192
30/12/11,224
31/12/11,25
31/12/11,29
31/12/11,32
31/12/11,36
31/12/11,43
31/12/11,41
31/12/11,50
31/12/11,47
31/12/11,60
31/12/11,74
31/12/11,86
31/12/11,100
31/12/11,141
31/12/11,149
31/12/11,151
31/12/11,167
31/12/11,177
31/12/11,188
31/12/11,208
31/12/11,231
31/12/11,257
31/12/11,272
31/12/11,288
31/12/11,305
20/1/12,20
20/1/12,25
20/1/12,28
20/1/12,29
20/1/12,21
20/1/12,24
20/1/12,28
20/1/12,29
20/1/12,33
20/1/12,53
20/1/12,52
20/1/12,55
20/1/12,61
20/1/12,81
20/1/12,80
20/1/12,88
20/1/12,94
20/1/12,109
20/1/12,116
20/1/12,128
20/1/12,143
20/1/12,158
20/1/12,176
20/1/12,108
21/1/12,11
21/1/12,10
21/1/12,13
21/1/12,15
21/1/12,17
21/1/12,19
21/1/12,21
21/1/12,24
21/1/12,30
21/1/12,34
21/1/12,33
21/1/12,44
21/1/12,51
21/1/12,57
21/1/12,56
21/1/12,62
21/1/12,78
21/1/12,86
21/1/12,96
21/1/12,102
21/1/12,113
21/1/12,142
21/1/12,139
21/1/12,148
22/1/12,15
22/1/12,15
22/1/12,17
22/1/12,19
22/1/12,18
22/1/12,20
22/1/12,25
22/1/12,28
22/1/12,31
22/1/12,35
22/1/12,38
22/1/12,38
22/1/12,48
22/1/12,53
22/1/12,59
22/1/12,65
22/1/12,73
22/1/12,81
22/1/12,80
22/1/12,88
22/1/12,98
22/1/12,109
22/1/12,137
22/1/12,152
23/1/12,9
23/1/12,10
23/1/12,12
23/1/12,13
23/1/12,15
23/1/12,17
23/1/12,19
23/1/12,19
23/1/12,21
23/1/12,27
23/1/12,30
23/1/12,33
23/1/12,39
23/1/12,38
23/1/12,42
23/1/12,53
23/1/12,62
23/1/12,69
23/1/12,77
23/1/12,89
23/1/12,99
23/1/12,110
23/1/12,122
23/1/12,143
24/1/12,13
24/1/12,15
24/1/12,17
24/1/12,19
24/1/12,20
24/1/12,23
24/1/12,27
24/1/12,30
24/1/12,33
24/1/12,37
24/1/12,46
24/1/12,54
24/1/12,60
24/1/12,67
24/1/12,78
24/1/12,84
24/1/12,106
24/1/12,123
24/1/12,131
24/1/12,232
24/1/12,133
24/1/12,163
24/1/12,164
24/1/12,183
25/1/12,14
25/1/12,17
25/1/12,18
25/1/12,19
25/1/12,22
25/1/12,24
25/1/12,26
25/1/12,29
25/1/12,32
25/1/12,35
25/1/12,36
25/1/12,45
25/1/12,86
25/1/12,100
25/1/12,112
25/1/12,130
25/1/12,138
25/1/12,160
25/1/12,111
25/1/12,167
25/1/12,137
25/1/12,145
25/1/12,162
25/1/12,151
26/1/12,13
26/1/12,15
26/1/12,17
26/1/12,19
26/1/12,23
26/1/12,24
26/1/12,26
26/1/12,29
26/1/12,32
26/1/12,37
26/1/12,41
26/1/12,46
26/1/12,57
26/1/12,69
26/1/12,81
26/1/12,94
26/1/12,100
26/1/12,116
26/1/12,129
26/1/12,137
26/1/12,152
26/1/12,169
26/1/12,201
26/1/12,208
27/1/12,19
27/1/12,21
27/1/12,28
27/1/12,27
27/1/12,29
27/1/12,34
27/1/12,37
27/1/12,42
27/1/12,50
27/1/12,55
27/1/12,58
27/1/12,73
27/1/12,86
27/1/12,156
27/1/12,174
27/1/12,184
27/1/12,186
27/1/12,197
27/1/12,208
27/1/12,210
27/1/12,223
27/1/12,247
27/1/12,274
27/1/12,290
28/1/12,20
28/1/12,22
28/1/12,23
28/1/12,25
28/1/12,28
28/1/12,30
28/1/12,33
28/1/12,35
28/1/12,37
28/1/12,43
28/1/12,53
28/1/12,65
28/1/12,72
28/1/12,89
28/1/12,108
28/1/12,126
28/1/12,147
28/1/12,163
28/1/12,181
28/1/12,178
28/1/12,213
28/1/12,215
28/1/12,228
28/1/12,241
29/1/12,21
29/1/12,23
29/1/12,24
29/1/12,26
29/1/12,27
29/1/12,28
29/1/12,31
29/1/12,34
29/1/12,37
29/1/12,41
29/1/12,52
29/1/12,64
29/1/12,78
29/1/12,87
29/1/12,97
29/1/12,118
29/1/12,131
29/1/12,146
29/1/12,154
29/1/12,164
29/1/12,173
29/1/12,192
29/1/12,224
29/1/12,237
30/1/12,20
30/1/12,14
30/1/12,23
30/1/12,25
30/1/12,26
30/1/12,28
30/1/12,33
30/1/12,37
30/1/12,39
30/1/12,44
30/1/12,51
30/1/12,62
30/1/12,69
30/1/12,85
30/1/12,99
30/1/12,110
30/1/12,128
30/1/12,149
30/1/12,158
30/1/12,160
30/1/12,177
30/1/12,197
30/1/12,208
30/1/12,152
31/1/12,21
31/1/12,24
31/1/12,27
31/1/12,30
31/1/12,34
31/1/12,37
31/1/12,40
31/1/12,29
31/1/12,32
31/1/12,57
